,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
3738,9000166045,4,30,1,1.0,1,0,4,1,62.5,0,1,9000166045_4,0,1,0,0,0,0,0,1,1,1,25,420,0,10,10,0,0,0,420,15,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2964,9000126971,2,56,0,0.0,1,0,2,2,87.5,0,1,9000126971_2,0,1,0,1,1,0,0,1,1,2,70,630,30,40,70,0,0,0,585,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,0,0,0,0,0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157942671832318,0.0,0.0,0,0,1,0
1021,9000054861,2,28,0,1.0,3,0,2,2,112.5,1,1,9000054861_2,0,1,1,0,0,0,1,0,0,2,105,135,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,180,0,0,0,0,0,0,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579919469776867,0.0,0.0,0,1,0,0
778,9000051050,2,53,0,0.0,1,0,4,7,87.5,0,0,9000051050_2,0,1,0,0,1,0,0,1,0,3,205,980,825,130,955,0,0,0,155,75,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1256,9000071903,2,64,0,0.0,1,0,2,3,62.5,0,0,9000071903_2,0,1,0,1,1,0,0,1,0,2,80,140,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,40,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0.0,0.0,0.0,0.0,0.0579919469776867,0.0,0.0,0.0,0.0,0.0,0,0,0,1
128,9000014823,1,62,0,0.0,1,1,3,3,87.5,0,0,9000014823_1,0,1,0,1,1,0,0,1,0,2,35,130,0,15,15,0,0,0,0,0,0,0,0,0,25,5,30,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0.0,0.0099842209066009,0.0386294023561309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3125,9000129120,1,54,0,0.0,1,0,1,1,62.5,0,1,9000129120_1,0,1,0,1,1,0,0,1,1,1,55,95,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0.0,0.0,0.0,0.0,0.0377885608893997,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2653,9000115795,1,50,0,0.0,1,0,4,3,87.5,0,1,9000115795_1,0,1,1,0,1,0,0,1,1,2,90,660,0,45,45,0,0,0,660,45,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2487,9000107908,1,34,0,1.0,1,1,2,2,112.5,0,0,9000107908_1,0,1,1,0,1,0,0,1,1,2,111,481,100,57,157,0,0,0,73,12,85,0,0,0,0,0,0,0,0,0,158,22,180,150,20,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0.0,0.0,0.0,0.071552288589615,0.0678718048512473,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1296,9000072560,1,59,0,0.0,1,0,3,3,137.5,0,1,9000072560_1,0,1,0,1,1,0,0,1,0,3,150,450,165,45,210,0,0,0,0,0,0,0,0,0,225,90,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,1050,0.0,0.1139433523068367,0.0,0.0,0.0,0.0,0.0,0.0299632233774432,0.0,0.0,0,0,0,1
344,9000018117,1,57,0,1.0,1,0,2,2,62.5,0,1,9000018117_1,0,1,0,0,1,0,0,1,1,2,95,525,0,35,35,0,0,0,495,15,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,75,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0365168338257625,0.0,0.0,0.0,0,0,1,0
2855,9000125622,1,62,0,0.0,1,0,2,2,62.5,0,1,9000125622_1,0,1,0,1,1,0,0,1,0,1,110,255,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,255,60,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0.0,0.0,0.1072099696478683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2909,9000126256,1,24,0,1.0,1,0,2,4,62.5,0,1,9000126256_1,0,1,1,1,1,0,0,1,1,2,118,477,0,5,5,0,0,0,477,113,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
4227,9000172769,1,25,0,0.0,3,1,1,0,112.5,0,1,9000172769_1,0,1,1,0,0,0,1,0,1,0,70,480,0,40,40,0,0,0,480,30,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
4435,9000208685,1,65,0,1.0,1,0,2,2,87.5,0,0,9000208685_1,0,1,0,1,1,0,0,1,1,2,95,165,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,140,75,15,90,0,0,0,0,0,0,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.047548398178556,0.0311579819903866,0.0,0.0,0,0,0,1
236,9000015977,1,31,0,0.0,1,1,2,2,87.5,0,1,9000015977_1,0,1,1,1,1,0,0,1,0,2,35,125,0,10,10,0,0,0,0,0,0,0,0,0,20,10,30,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0.0,0.0099842209066009,0.0386294023561309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1235,9000057969,2,67,0,0.0,1,0,2,3,137.5,0,0,9000057969_2,0,1,0,1,1,0,0,1,0,2,210,300,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,300,90,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0.0,0.0,0.1371731930253115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3964,9000169027,1,72,0,0.0,1,0,2,2,112.5,1,1,9000169027_1,0,1,0,1,1,0,0,1,1,2,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1759,9000087406,2,23,0,0.0,3,1,2,1,42.5,1,1,9000087406_2,0,1,0,1,0,0,1,0,0,1,49,6,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,40,0,0,0,0,0,0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122344564170115,0.0,0.0,1,0,0,0
3979,9000169228,1,35,0,1.0,2,1,5,2,42.5,1,1,9000169228_1,1,1,0,1,0,1,0,0,1,2,59,468,0,0,0,467,15,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,45,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137882844856332,0,1,0,0
448,9000045938,2,47,0,0.0,1,1,2,2,137.5,0,1,9000045938_2,0,1,1,0,1,0,0,1,1,2,55,510,0,10,10,0,0,0,210,30,240,0,0,0,0,0,0,0,0,0,0,0,0,300,15,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0.0,0.0,0.0,0.0,0.1322379753497993,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1041,9000055300,1,33,0,0.0,2,0,1,2,112.5,0,1,9000055300_1,0,1,0,0,0,1,0,0,0,1,41,214,0,20,20,0,0,0,0,0,0,0,0,0,57,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,18,175,0,0,0,0,0,0,1205,0.0,0.0211034786009495,0.0,0.0,0.0,0.0,0.0,0.0588920394903492,0.0,0.0,0,1,0,0
1725,9000086900,1,62,0,0.0,1,0,2,2,87.5,0,1,9000086900_1,0,1,0,1,1,0,0,1,1,2,60,510,0,30,30,0,0,0,510,30,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
4512,9000209961,1,31,1,1.0,1,1,2,4,87.5,0,1,9000209961_1,0,1,1,1,0,0,0,1,1,2,30,75,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280287236002435,0.0,0.0,0,1,0,0
4015,9000169714,1,32,0,1.0,6,0,3,1,62.5,0,1,9000169714_1,0,1,0,0,0,0,0,0,0,1,20,260,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,10,270,0,0,0,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090176630349088,0.0,0,1,0,0
4681,9000212511,1,47,0,0.0,1,0,1,2,137.5,0,1,9000212511_1,0,1,1,1,1,0,0,1,1,1,10,40,0,5,5,0,0,0,0,0,0,0,0,0,40,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0.0,0.0137882844856332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1802,9000087710,1,61,0,0.0,1,0,3,3,112.5,0,1,9000087710_1,0,1,1,1,1,0,0,1,1,3,50,795,190,20,210,0,0,0,585,20,605,0,0,0,20,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0.0,0.0158905951157336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2999,9000127423,1,31,0,0.0,1,0,5,2,250.0,1,1,9000127423_1,3,1,1,1,1,0,0,1,1,2,30,75,0,15,15,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0.0,0.0280287236002435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
205,9000015571,1,60,0,0.0,1,0,3,2,112.5,0,0,9000015571_1,0,1,1,1,1,0,0,1,1,2,68,733,0,42,42,0,0,0,733,26,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3189,9000145784,1,45,1,0.0,97,1,2,1,62.5,0,1,9000145784_1,0,1,0,1,0,0,0,0,1,1,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4949,9000217430,1,68,0,0.0,1,1,2,2,250.0,0,1,9000217430_1,0,1,1,1,1,0,0,1,1,2,34,611,0,15,15,0,0,0,491,4,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,15,135,0,0,0,0,0,0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669467896306132,0.0,0.0,0,0,0,0
607,9000048466,4,43,0,0.0,1,0,4,2,87.5,1,1,9000048466_4,0,1,0,1,1,0,0,1,1,3,213,552,120,105,225,420,60,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,60,0,0,0,0,0,0,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184834056940131,0.0,0.0,0,0,1,0
420,9000045647,1,61,0,0.0,1,1,2,4,137.5,0,0,9000045647_1,0,1,0,1,1,0,0,1,0,2,115,235,0,30,30,0,0,0,0,0,0,0,0,0,35,30,65,0,0,0,0,0,0,0,0,0,70,30,100,0,0,0,130,25,155,0,0,0,0,0,0,1120,0.0,0.024500327675941,0.0,0.0,0.0,0.0371418080045665,0.0,0.0562921620997923,0.0,0.0,0,0,0,1
3822,9000167057,2,62,0,0.0,1,0,2,3,87.5,0,1,9000167057_2,0,1,1,1,1,0,0,1,1,2,60,555,0,30,30,0,0,0,555,30,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
846,9000051966,1,60,0,1.0,1,0,2,2,20.0,0,1,9000051966_1,0,1,0,1,1,0,0,1,1,1,20,555,0,10,10,0,0,0,555,10,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1752,9000087279,2,35,0,0.0,2,0,5,3,137.5,0,1,9000087279_2,1,1,1,0,0,1,0,0,1,3,60,848,96,17,113,0,0,0,495,15,510,0,0,0,0,0,0,0,0,0,255,15,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,15,645,0.0,0.0,0.0,0.1518613794311805,0.0,0.0,0.0,0.0,0.0,0.0099842209066009,0,1,0,0
2981,9000127208,2,22,0,0.0,97,0,2,1,42.5,1,1,9000127208_2,0,1,1,0,0,0,0,0,0,1,60,105,0,15,15,0,0,0,0,0,0,0,0,0,25,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,105,0,0,0,0,0,0,1290,0.0,0.014891555401345,0.0,0.0,0.0,0.0,0.0,0.0339844973103673,0.0,0.0,1,0,0,0
2971,9000127127,1,52,0,1.0,3,1,1,1,137.5,1,1,9000127127_1,0,1,1,0,0,0,1,0,1,1,30,205,0,15,15,0,0,0,205,15,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2692,9000116525,1,48,0,0.0,1,1,1,3,175.0,1,1,9000116525_1,0,1,1,0,1,0,0,1,1,1,42,398,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,22,420,0,0,0,0,0,0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149762320333332,0.0,0.0,0,0,1,0
1404,9000074083,1,65,0,0.0,1,0,2,2,175.0,0,1,9000074083_1,0,1,1,1,1,0,0,1,0,2,45,220,0,25,25,0,0,0,220,20,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3032,9000127856,1,35,0,0.0,1,0,1,2,137.5,0,1,9000127856_1,0,1,1,1,1,0,0,1,1,1,80,470,0,25,25,0,0,0,455,40,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,0,0,0,0,0,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140107144428146,0.0,0.0,0,1,0,0
687,9000049519,1,51,0,0.0,4,0,5,3,87.5,0,1,9000049519_1,2,1,0,0,0,0,0,0,1,3,100,575,0,15,15,0,0,0,575,85,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3826,9000167118,1,37,0,1.0,1,0,3,3,62.5,0,1,9000167118_1,0,1,0,0,1,0,0,1,1,2,79,510,0,44,44,0,0,0,510,35,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4178,9000172014,1,52,1,0.0,1,1,3,2,87.5,0,1,9000172014_1,0,1,1,1,0,0,0,1,1,2,130,620,0,15,15,0,0,0,470,25,495,0,0,0,0,0,0,0,0,0,0,0,0,120,15,135,0,0,0,0,0,0,0,0,0,30,50,80,0,25,25,705,0.0,0.0,0.0,0.0,0.0760901690704829,0.0,0.0,0.0,0.0466805397538538,0.0151337431290571,0,0,1,0
3570,9000163809,1,42,0,0.0,1,0,6,2,87.5,0,1,9000163809_1,1,1,1,1,1,0,0,1,0,2,100,155,0,45,45,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,120,0,0,0,0,0,0,1230,0.0,0.0306688197664519,0.0,0.0,0.0,0.0,0.0,0.0404286570556082,0.0,0.0,0,0,1,0
4744,9000213729,1,35,0,1.0,1,1,2,2,175.0,0,1,9000213729_1,0,1,1,1,1,0,0,1,1,2,95,565,150,45,195,0,0,0,280,20,300,0,0,0,0,0,0,0,0,0,95,10,105,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,975,0.0,0.0,0.0,0.0444191397884129,0.0,0.0,0.0259357340943997,0.0,0.0,0.0,0,1,0,0
998,9000054389,1,63,0,0.0,1,1,4,3,87.5,0,0,9000054389_1,0,1,0,1,1,0,0,1,1,3,150,485,0,17,17,146,20,166,273,49,322,0,0,0,23,37,60,0,0,0,0,0,0,0,0,0,42,6,48,0,0,0,0,0,0,0,0,0,1,21,22,988,0.0,0.0256043380600797,0.0,0.0,0.0,0.0206028108215861,0.0,0.0,0.0,0.0095644291950144,0,0,0,1
280,9000016814,1,58,0,0.0,3,0,2,2,250.0,0,1,9000016814_1,0,1,1,1,0,0,1,0,1,2,40,510,0,10,10,0,0,0,505,20,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071785846271233,0.0,0.0,0,0,0,1
563,9000047783,2,66,0,1.0,1,0,2,3,112.5,0,0,9000047783_2,0,1,0,1,1,0,0,1,1,2,45,615,0,30,30,0,0,0,615,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2839,9000125292,2,61,0,1.0,1,0,2,2,42.5,0,1,9000125292_2,0,1,1,1,1,0,0,1,1,2,40,415,0,20,20,0,0,0,415,20,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3730,9000166026,1,53,0,1.0,1,0,1,1,62.5,0,0,9000166026_1,0,1,1,1,1,0,0,1,0,1,43,412,348,14,362,0,0,0,2,1,3,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,40,10,50,7,8,15,3,2,5,0,0,0,1347,0.0,0.0064009188448366,0.0,0.0,0.0,0.0,0.0158288103911963,0.0048095118537807,0.0016090958826315,0.0,0,0,1,0
418,9000045598,2,41,0,0.0,1,0,5,2,112.5,0,0,9000045598_2,0,1,1,1,1,0,0,1,1,2,62,808,64,31,95,0,0,0,659,1,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30,115,0,0,0,0,0,0,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692729573873757,0.0,0.0,0,1,0,0
4697,9000212920,1,62,0,1.0,1,0,1,1,42.5,0,0,9000212920_1,0,1,0,1,1,0,0,1,1,1,220,190,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,35,225,0,0,0,0,0,0,0,120,120,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0811598120297127,0.0,0.0,0.0451621587581938,0,0,0,1
678,9000049347,2,33,0,1.0,1,0,4,2,112.5,0,1,9000049347_2,2,1,1,1,1,0,0,1,1,2,70,650,160,30,190,0,0,0,340,20,360,0,0,0,25,10,35,0,0,0,0,0,0,125,10,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.0,0.0163904161881693,0.0,0.0,0.0600748981259791,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2217,9000098715,2,47,0,0.0,1,0,6,2,30.0,0,1,9000098715_2,0,1,0,1,1,0,0,1,1,2,10,545,0,5,5,0,0,0,545,5,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4651,9000212084,1,64,0,0.0,1,1,2,4,62.5,0,0,9000212084_1,0,1,1,1,1,0,0,1,1,2,90,310,60,50,110,0,0,0,225,20,245,0,0,0,25,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0.0,0.0166700649305448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1399,9000074006,2,26,0,0.0,1,0,2,2,62.5,0,1,9000074006_2,0,1,0,0,1,0,0,1,0,2,70,230,160,35,195,0,0,0,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,1335,0.0,0.0190929419090223,0.0,0.0,0.0,0.0,0.0,0.0143978207006425,0.0,0.0,0,1,0,0
2603,9000115147,1,51,0,0.0,1,0,3,3,62.5,0,0,9000115147_1,0,1,0,1,1,0,0,1,1,3,105,460,0,55,55,0,0,0,460,50,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3231,9000146302,1,33,0,1.0,1,1,5,1,42.5,0,1,9000146302_1,1,1,0,1,1,0,0,1,1,1,56,172,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,25,197,0,0,0,0,0,0,0,0,0,1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0638913634536049,0.0,0.0,0.0,0,1,0,0
