,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKRMHM,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
24040,30281528,2,26.0,0.0,0.0,1.0,0,3,2,62.5,0,1,30281528_2,1,1,1,1,1,0,0.0,1.0,1,2,46,453,0,17,17,0,0,0,402,21,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,59,0,0,0,0,0,0,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259554438442001,0.0,0.0,0,1,0,0
43164,30507466,2,55.0,0.0,1.0,1.0,0,2,2,87.5,0,0,30507466_2,0,1,1,0,1,0,0.0,1.0,1,2,204,466,0,45,45,0,0,0,366,130,496,0,0,0,25,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,14,89,0,0,0,0,0,0,815,0.0,0.020808505988196,0.0,0.0,0.0,0.0,0.0,0.0450108217353867,0.0,0.0,0,0,0,1
64914,40338524,2,48.0,0.0,0.0,1.0,0,2,3,62.5,0,1,40338524_2,0,1,1,0,1,0,0.0,1.0,0,2,40,720,0,20,20,0,0,0,720,20,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
61917,40280893,1,32.0,0.0,1.0,1.0,0,2,2,87.5,0,1,40280893_1,0,1,1,1,1,0,0.0,1.0,1,2,101,484,0,35,35,0,0,0,480,59,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053347843341501,0.0,0.0,0,1,0,0
78766,40609479,1,71.0,0.0,1.0,1.0,0,1,1,42.5,0,1,40609479_1,0,1,0,1,1,0,0.0,1.0,1,1,56,273,5,34,39,0,0,0,261,14,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005628085008426,0.0,0,0,0,0
755,30008694,1,45.0,0.0,1.0,1.0,0,2,2,62.5,0,1,30008694_1,0,1,1,1,1,0,0.0,1.0,1,2,85,527,0,42,42,0,0,0,527,43,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
67238,40382782,2,46.0,0.0,1.0,1.0,0,3,2,175.0,1,1,40382782_2,1,1,1,1,1,0,0.0,1.0,1,2,95,490,0,30,30,0,0,0,480,10,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,65,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307803345910223,0,0,1,0
63102,40304336,2,58.0,0.0,0.0,1.0,0,3,3,137.5,0,1,40304336_2,0,1,0,1,1,0,0.0,1.0,1,3,48,515,0,23,23,515,25,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
36305,30426309,1,52.0,0.0,0.0,1.0,0,4,3,250.0,1,1,30426309_1,0,1,1,1,1,0,0.0,1.0,1,3,132,161,29,86,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,151,0,0,0,0,0,0,0,0,0,1,26,27,1262,0.0,0.0,0.0,0.0,0.0,0.049082806940443,0.0,0.0,0.0,0.0091935624452875,0,0,1,0
74206,40519791,2,56.0,1.0,0.0,1.0,0,2,2,112.5,0,1,40519791_2,0,1,0,1,0,0,0.0,1.0,1,2,131,704,62,68,130,0,0,0,542,28,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,135,0,0,0,0,0,0,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732319135344236,0.0,0.0,0,0,0,1
44719,30526764,2,37.0,0.0,0.0,1.0,0,4,2,20.0,0,1,30526764_2,1,1,0,0,1,0,0.0,1.0,1,2,136,514,0,48,48,0,0,0,502,67,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,33,838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167741363773867,0,0,1,0
67105,40380738,3,22.0,0.0,1.0,1.0,0,7,5,250.0,0,1,40380738_3,0,1,1,1,1,0,0.0,1.0,1,5,55,405,95,20,115,0,0,0,240,10,250,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,1095,0.0,0.0078607482080423,0.0,0.0,0.0,0.0,0.0,0.0287717425700245,0.0,0.0,0,1,0,0
51969,40087955,1,22.0,0.0,1.0,2.0,0,2,2,20.0,0,1,40087955_1,0,1,0,1,0,1,0.0,0.0,1,2,32,8,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060741477121931,0.0,0.0,0,1,0,0
65786,40354906,2,59.0,0.0,0.0,1.0,0,3,3,87.5,0,1,40354906_2,0,1,1,1,1,0,0.0,1.0,1,2,16,544,0,9,9,0,0,0,544,7,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3621,30041414,1,32.0,0.0,1.0,1.0,1,2,2,62.5,0,1,30041414_1,0,1,1,0,1,0,0.0,1.0,1,2,55,600,0,15,15,0,0,0,525,25,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463000196529692,0.0,0.0,0,1,0,0
61982,40282528,2,67.0,0.0,0.0,6.0,0,2,2,20.0,1,1,40282528_2,0,0,0,0,0,0,0.0,0.0,0,2,232,443,0,35,35,0,0,0,0,0,0,0,0,0,15,20,35,415,87,502,0,0,0,0,0,0,0,0,0,0,0,0,13,90,103,0,0,0,0,0,0,800,0.0,0.0185964884916584,0.2115209972402295,0.0,0.0,0.0,0.0,0.0525977633215621,0.0,0.0,0,0,0,0
43402,30510291,2,33.0,0.0,1.0,1.0,0,6,3,42.5,0,1,30510291_2,1,1,1,1,1,0,0.0,1.0,1,4,10,550,0,5,5,0,0,0,550,5,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
14394,30168361,2,26.0,0.0,0.0,1.0,0,3,2,62.5,0,1,30168361_2,1,1,0,1,1,0,0.0,1.0,1,2,40,525,0,20,20,0,0,0,525,20,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
10689,30125498,2,36.0,0.0,0.0,1.0,0,5,3,62.5,0,0,30125498_2,1,1,1,0,1,0,0.0,1.0,1,2,39,760,0,1,1,0,0,0,743,25,768,0,0,0,17,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0.0,0.0198342449849719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
82738,40686493,1,26.0,0.0,0.0,3.0,1,2,2,42.5,0,1,40686493_1,0,1,1,0,0,0,1.0,0.0,1,2,109,480,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,49,529,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988441151222514,0,1,0,0
87990,40787117,1,35.0,0.0,0.0,1.0,0,2,2,137.5,0,1,40787117_1,0,1,1,1,1,0,0.0,1.0,1,2,85,565,0,50,50,0,0,0,565,35,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
6983,30080805,1,64.0,0.0,0.0,1.0,1,2,2,137.5,0,1,30080805_1,0,1,1,1,1,0,0.0,1.0,1,2,30,705,0,15,15,0,0,0,705,15,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66634,40372042,1,51.0,0.0,0.0,1.0,1,2,2,112.5,0,1,40372042_1,0,1,1,1,1,0,0.0,1.0,1,2,126,599,0,15,15,0,0,0,520,55,575,0,0,0,0,0,0,0,0,0,45,50,95,0,0,0,0,0,0,0,0,0,34,6,40,0,0,0,0,0,0,730,0.0,0.0,0.0,0.0531310884294692,0.0,0.0,0.0,0.0231678650520259,0.0,0.0,0,0,1,0
80984,40653304,2,27.0,0.0,0.0,6.0,0,3,3,42.5,0,0,40653304_2,1,1,0,0,0,0,0.0,0.0,1,2,43,530,0,20,20,0,0,0,530,23,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
8406,30097644,1,37.0,0.0,1.0,1.0,0,3,3,87.5,0,0,30097644_1,0,1,1,1,1,0,0.0,1.0,1,2,142,793,0,55,55,0,0,0,543,7,550,0,0,0,0,0,0,0,0,0,0,0,0,250,80,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0.0,0.0,0.0,0.0,0.2012019796387124,0.0,0.0,0.0,0.0,0.0,0,0,1,0
68240,40401114,3,19.0,0.0,1.0,2.0,0,3,3,12.5,0,0,40401114_3,0,1,0,0,0,1,0.0,0.0,1,3,210,607,0,30,30,0,0,0,517,120,637,60,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0,0,653,0.0560756324855013,0.0,0.0,0.0,0.0,0.0,0.0,0.0381763485767916,0.0,0.0,1,0,0,0
44720,30526782,1,48.0,1.0,1.0,1.0,0,2,2,62.5,0,1,30526782_1,0,1,1,1,0,0,0.0,1.0,1,2,81,839,4,45,49,0,0,0,820,25,845,0,0,0,0,0,0,0,0,0,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0.0,0.0,0.0,0.0194046993334783,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
82608,40683706,1,45.0,0.0,0.0,1.0,0,4,2,175.0,0,1,40683706_1,0,1,1,1,1,0,0.0,1.0,1,3,90,530,65,30,95,0,0,0,430,35,465,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,915,0.0,0.0,0.0,0.0208501389731201,0.0,0.0,0.0,0.0,0.0,0.0070618544874868,0,0,1,0
20396,30238407,3,26.0,0.0,1.0,1.0,0,4,5,250.0,0,0,30238407_3,0,1,1,1,1,0,0.0,1.0,1,4,40,675,580,30,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0.0,0.0,0.0,0.0328812263946556,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
86032,40748662,1,56.0,0.0,1.0,1.0,0,2,2,175.0,0,1,40748662_1,0,1,1,1,1,0,0.0,1.0,1,2,127,604,46,20,66,0,0,0,447,87,534,0,0,0,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8,93,14,6,20,0,0,0,775,0.0,0.0099714848112935,0.0,0.0,0.0,0.0,0.0,0.0492180226701816,0.01106542615016,0.0,0,0,0,1
74909,40533775,3,25.0,0.0,0.0,97.0,0,6,1,12.5,0,1,40533775_3,0,1,0,0,0,0,0.0,0.0,1,3,30,300,0,15,15,0,0,0,300,15,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
62017,40283019,2,58.0,0.0,0.0,1.0,1,2,2,137.5,0,1,40283019_2,0,1,0,1,1,0,0.0,1.0,1,2,165,450,20,15,35,0,0,0,350,85,435,0,0,0,60,40,100,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35,0,0,0,860,0.0,0.0477727817960006,0.0,0.0050208013750508,0.0,0.0,0.0,0.0,0.0173245840723442,0.0,0,0,0,1
79056,40614739,1,23.0,0.0,1.0,1.0,0,2,3,42.5,0,0,40614739_1,0,1,1,0,1,0,0.0,1.0,1,2,85,600,0,10,10,0,0,0,580,50,630,0,0,0,5,5,10,0,0,0,0,0,0,15,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0.0,0.0056402673526926,0.0,0.0,0.019428551838326,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20912,30244553,2,35.0,0.0,1.0,3.0,0,3,2,62.5,0,1,30244553_2,0,1,1,0,0,0,1.0,0.0,1,2,85,545,0,60,60,0,0,0,540,10,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098707540262942,0,1,0,0
64494,40330838,1,58.0,0.0,0.0,1.0,0,3,6,250.0,1,1,40330838_1,0,1,1,1,1,0,0.0,1.0,1,3,45,525,0,15,15,0,0,0,525,30,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
69951,40435234,2,41.0,0.0,0.0,1.0,0,3,4,87.5,0,1,40435234_2,1,1,1,1,1,0,0.0,1.0,0,2,115,335,75,20,95,0,0,0,0,0,0,0,0,0,95,65,160,165,30,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0.0,0.0597396132472068,0.07178023146332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
52813,40105741,2,60.0,0.0,1.0,1.0,0,2,3,250.0,1,1,40105741_2,0,1,1,1,1,0,0.0,1.0,1,2,145,555,0,80,80,0,0,0,555,65,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
71421,40465517,2,59.0,0.0,1.0,1.0,0,2,3,137.5,0,0,40465517_2,0,1,0,1,1,0,0.0,1.0,1,2,63,494,0,32,32,0,0,0,494,31,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
21311,30249389,4,32.0,1.0,0.0,1.0,0,4,1,12.5,0,1,30249389_4,2,0,0,0,0,0,0.0,1.0,1,2,171,849,119,51,170,0,0,0,630,60,690,0,0,0,55,15,70,0,0,0,0,0,0,30,40,70,0,0,0,0,0,0,15,5,20,0,0,0,0,0,0,590,0.0,0.0486919238997244,0.0,0.0,0.0486919238997244,0.0,0.0,0.0144778233686228,0.0,0.0,0,1,0,0
15497,30181565,2,46.0,0.0,0.0,1.0,0,6,2,112.5,0,1,30181565_2,0,1,1,1,1,0,0.0,1.0,1,2,62,423,0,30,30,0,0,0,384,16,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,55,0,0,0,0,0,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235971088011686,0.0,0.0,0,0,1,0
30260,30355548,2,34.0,0.0,0.0,1.0,1,6,2,62.5,0,1,30355548_2,2,1,1,1,1,0,0.0,1.0,1,2,87,661,143,65,208,0,0,0,421,17,438,0,0,0,0,0,0,0,0,0,97,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.046625212091902,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
11602,30135930,1,42.0,0.0,1.0,1.0,0,5,3,42.5,0,1,30135930_1,0,1,0,1,1,0,0.0,1.0,1,3,60,555,0,45,45,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12730,30148998,1,38.0,0.0,0.0,1.0,0,4,2,112.5,0,1,30148998_1,0,1,0,1,1,0,0.0,1.0,1,2,125,480,0,60,60,0,0,0,480,65,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
35957,30422476,1,23.0,0.0,0.0,1.0,1,3,2,62.5,1,1,30422476_1,0,1,1,1,1,0,0.0,1.0,1,2,123,535,0,68,68,0,0,0,535,55,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1694,30019630,1,53.0,1.0,0.0,1.0,0,2,2,87.5,1,1,30019630_1,0,1,1,0,0,0,0.0,1.0,0,2,70,150,10,25,35,0,0,0,0,0,0,0,0,0,95,30,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,1255,0.0,0.0412353605841795,0.0,0.0,0.0,0.0,0.0,0.0,0.0202820270087197,0.0,0,0,0,1
70875,40455030,1,46.0,0.0,0.0,1.0,0,1,1,20.0,0,1,40455030_1,0,1,0,0,1,0,0.0,1.0,1,1,65,265,50,25,75,0,0,0,0,0,0,0,0,0,35,25,60,0,0,0,0,0,0,180,15,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0.0,0.0214510010856324,0.0,0.0,0.0661607360551138,0.0,0.0,0.0,0.0,0.0,0,0,1,0
22091,30257828,1,67.0,0.0,0.0,1.0,1,2,3,250.0,0,1,30257828_1,0,1,0,1,1,0,0.0,1.0,1,2,130,620,50,45,95,0,0,0,540,25,565,0,0,0,0,0,0,30,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0.0,0.0,0.0471383962770606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30310,30356141,2,33.0,0.0,0.0,1.0,0,4,2,112.5,1,1,30356141_2,0,1,1,1,1,0,0.0,1.0,1,2,240,525,85,30,115,30,75,105,405,120,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095980587505362,0,1,0,0
30618,30359649,2,64.0,0.0,1.0,1.0,1,2,1,250.0,1,1,30359649_2,0,1,1,1,1,0,0.0,1.0,1,2,130,485,0,60,60,0,0,0,480,50,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,25,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120981216232681,0,0,0,0
4422,30050767,2,39.0,0.0,1.0,1.0,0,2,2,87.5,0,1,30050767_2,0,1,0,1,1,0,0.0,1.0,0,2,98,175,0,14,14,0,0,0,0,0,0,0,0,0,4,45,49,171,39,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0.0,0.0176552138258831,0.0710772323785316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
61060,40264062,4,17.0,0.0,1.0,1.0,0,6,2,87.5,0,1,40264062_4,1,0,0,1,1,0,0.0,1.0,1,4,35,190,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,110,15,125,0,0,0,0,0,0,0,0,0,0,0,0,80,10,90,0,0,0,0,0,0,1225,0.0,0.0,0.0421976797944548,0.0,0.0,0.0,0.0,0.0307896641252254,0.0,0.0,1,0,0,0
41465,30488120,4,37.0,0.0,1.0,1.0,0,6,3,30.0,0,1,30488120_4,0,1,0,1,1,0,0.0,1.0,1,3,103,542,72,58,130,0,0,0,465,15,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,35,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161295003005358,0,0,1,0
77835,40592267,2,57.0,0.0,1.0,1.0,0,2,2,250.0,0,0,40592267_2,0,1,1,1,1,0,0.0,1.0,1,2,202,537,0,102,102,0,0,0,505,90,595,0,0,0,32,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0.0,0.0221411636710113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1086,30012414,2,23.0,0.0,1.0,1.0,1,2,2,62.5,0,1,30012414_2,0,1,1,0,1,0,0.0,1.0,1,2,60,625,0,10,10,335,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,10,190,0,0,0,55,5,60,55,15,70,0,0,0,1120,0.0,0.0,0.0,0.0,0.0,0.0680532729855826,0.0,0.0226639846359437,0.0263289387223491,0.0,0,1,0,0
73759,40510478,3,18.0,0.0,1.0,1.0,0,3,1,112.5,1,1,40510478_3,0,0,0,0,1,0,0.0,1.0,1,3,110,750,105,60,165,0,0,0,0,0,0,525,25,550,0,0,0,0,0,0,120,25,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0.2401134956689778,0.0,0.0,0.0772337338966199,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
80581,40644841,1,40.0,0.0,0.0,1.0,0,1,2,250.0,0,1,40644841_1,0,1,1,1,1,0,0.0,1.0,1,1,205,665,202,53,255,0,0,0,420,85,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,0,0,0,33,52,85,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129649771643676,0.0,0.0425874437711685,0,0,1,0
23128,30270704,1,45.0,0.0,1.0,1.0,0,5,1,112.5,0,1,30270704_1,1,1,1,1,1,0,0.0,1.0,0,3,65,530,120,35,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,30,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,0.0,0.0,0.1583624920952496,0.0,0.0,0.0,0.0,0.0,0,0,1,0
5399,30061594,1,66.0,0.0,1.0,1.0,0,1,2,87.5,0,0,30061594_1,0,1,1,1,1,0,0.0,1.0,1,1,93,523,0,42,42,0,0,0,516,16,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,1,31,32,0,0,0,866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004986214150734,0.0157584446499577,0.0,0,0,0,0
597,30007134,2,63.0,0.0,0.0,1.0,1,2,4,42.5,0,1,30007134_2,0,1,1,1,1,0,0.0,1.0,1,2,55,290,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,290,20,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0.0,0.0,0.1052840486118299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28240,30331454,1,64.0,0.0,1.0,1.0,0,1,1,30.0,0,1,30331454_1,0,1,0,0,1,0,0.0,1.0,1,1,38,644,0,6,6,0,0,0,537,14,551,0,0,0,0,0,0,95,10,105,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,0,0,0,0,0,764,0.0,0.0,0.0559264178729765,0.0,0.0,0.0,0.0,0.0112227041087485,0.0,0.0,0,0,0,0
45482,30535524,1,53.0,0.0,0.0,1.0,0,2,1,62.5,0,1,30535524_1,0,1,0,1,1,0,0.0,1.0,1,1,130,855,0,50,50,0,0,0,855,80,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
49126,40035000,1,58.0,0.0,0.0,2.0,0,2,3,42.5,0,0,40035000_1,0,1,0,1,0,1,0.0,0.0,1,2,250,120,45,230,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,95,0,0,0,0,0,0,0,0,0,0,0,0,1345,0.0,0.0,0.0,0.0,0.0,0.0296402077568228,0.0,0.0,0.0,0.0,0,0,0,1
11537,30135341,1,34.0,0.0,1.0,1.0,0,3,2,30.0,0,1,30135341_1,0,1,0,1,1,0,0.0,1.0,1,2,45,525,0,30,30,0,0,0,525,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
27303,30320600,2,58.0,0.0,1.0,1.0,1,2,3,250.0,0,0,30320600_2,0,1,1,1,1,0,0.0,1.0,1,2,40,475,385,25,410,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,85,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0.0,0.0048525027944121,0.0,0.0,0.0283335986439349,0.0,0.0,0.0,0.0,0.0,0,0,0,1
